기간,HS코드,품목명,수출 중량,수출 금액,수입 중량,수입 금액,무역수지
"2021-04","06","살아 있는 수목과 그 밖의 식물, 인경(鱗莖)ㆍ뿌리와 이와 유사한 물품, 절화(切花)와 장식용 잎",196.8,1085,7028.6,15391,-14306
"2021-04","07","식용의 채소ㆍ뿌리ㆍ괴경(塊莖)",5662.3,15319,92850.5,72934,-57616
"2021-04","08","식용의 과실과 견과류, 감귤류ㆍ멜론의 껍질",912.9,9638,118093.7,248863,-239225
"2021-04","09","커피ㆍ차ㆍ마테(maté)ㆍ향신료",390.7,3358,21419.7,92457,-89099
"2021-04","10","곡물",35061.0,11615,1365567.4,386136,-374521
"2021-04","11","제분공업의 생산품과 맥아, 전분, 이눌린(inulin), 밀의 글루텐(gluten)",7942.7,4232,27234.7,19794,-15562
"2021-04","12","채유(採油)에 적합한 종자와 과실, 각종 종자와 과실, 공업용ㆍ의약용 식물, 짚과 사료용 식물",4035.3,35279,291993.0,173993,-138713
"2021-04","13","락(lac), 검ㆍ수지ㆍ그 밖의 식물성 수액과 추출물(extract)",510.7,10130,10774.0,26998,-16868
"2021-04","14","식물성 편조물(編組物)용 재료와 다른 류로 분류되지 않은 식물성 생산품",3.0,100,28024.6,9485,-9385
"2021-04","15","동물성ㆍ식물성ㆍ미생물성 지방과 기름 및이들의 분해생산물, 조제한 식용 지방과 동물성ㆍ식물성 왁스",9212.4,10712,145230.1,186745,-176033
"2021-04","16","육류ㆍ어류ㆍ갑각류ㆍ연체동물이나 그 밖의 수생(水生) 무척추동물 또는 곤충의 조제품",3870.2,29361,15147.9,83934,-54573
"2021-04","17","당류(糖類)와 설탕과자",31870.2,25679,237177.7,115107,-89427
"2021-04","18","코코아와 그 조제품",2775.8,4380,5938.9,30403,-26024
"2021-04","19","곡물ㆍ고운 가루ㆍ전분ㆍ밀크의 조제품과 베이커리 제품",39119.4,138908,28047.5,80158,58750
"2021-04","20","채소ㆍ과실ㆍ견과류나 식물의그 밖의 부분의 조제품",9886.9,79714,82616.3,107507,-27792
"2021-04","21","각종 조제 식료품",37261.6,130785,30547.0,230279,-99493
"2021-04","22","음료ㆍ주류ㆍ식초",93109.4,98081,102582.0,140951,-42870
"2021-04","23","식품 공업에서 생기는 잔재물과 웨이스트(waste), 조제 사료",28056.4,26320,529420.1,208580,-182260
"2021-04","24","담배와 제조한 담배 대용물, 연소시키지 않고흡입하도록 만들어진 물품(니코틴을 함유하였는지에 상관없다), 니코틴을 함유한 그 밖의 물품으로 인체 내에 니코틴을 흡수시키도록 만들어진 것",7402.3,90827,5722.1,31886,58942
"2021-04","25","소금, 황, 토석류(土石類), 석고ㆍ석회ㆍ시멘트",437050.9,27370,1005870.2,86156,-58786
"2021-04","26","광(鑛)ㆍ슬래그(slag)ㆍ회(灰)",233395.9,144466,7353531.6,2189405,-2044939
"2021-04","27","광물성 연료ㆍ광물유(鑛物油)와 이들의 증류물, 역청(瀝靑)물질, 광물성 왁스",5160516.1,3085342,27486642.1,9715474,-6630132
"2021-04","28","무기화학품, 귀금속ㆍ희토류(稀土類)금속ㆍ방사성원소ㆍ동위원소의 유기화합물이나 무기화합물",426778.3,635854,375764.6,895066,-259212
"2021-04","29","유기화학품",1586184.1,1898350,767415.1,1452360,445990
"2021-04","30","의료용품",4128.4,494329,6584.1,721427,-227098
"2021-04","31","비료",73481.9,21603,190341.3,68935,-47332
"2021-04","32","유연용ㆍ염색용 추출물(extract), 탄닌과 이들의 유도체, 염료ㆍ안료와 그 밖의 착색제, 페인트ㆍ바니시(varnish), 퍼티(putty)와 그 밖의 매스틱(mastic), 잉크",33850.7,283671,34738.6,262577,21093
"2021-04","33","정유(essential oil)와 레지노이드(resinoid), 조제향료와 화장품ㆍ화장용품",39958.0,869496,9453.9,173928,695567
"2021-04","34","비누ㆍ유기계면활성제ㆍ조제 세제ㆍ조제 윤활제ㆍ인조 왁스ㆍ조제 왁스ㆍ광택용이나 연마용 조제품ㆍ양초와 이와 유사한 물품ㆍ조형용 페이스트(paste)ㆍ치과용 왁스와 플라스터(plaster)를 기본 재료로 한 치과용 조제품",58071.3,136044,25825.5,106189,29855
"2021-04","35","단백질계 물질, 변성전분, 글루(glue), 효소",6278.5,75517,17715.4,75832,-315
"2021-04","36","화약류, 화공품, 성냥, 발화성 합금, 특정 가연성 조제품",171.7,2130,204.4,4158,-2027
"2021-04","37","사진용이나 영화용 재료",2239.1,98788,3511.4,95988,2799
"2021-04","38","각종 화학공업 생산품",111505.8,632246,235659.9,748306,-116060
"2021-04","39","플라스틱과 그 제품",1448100.0,3609173,271683.5,1237175,2371998
"2021-04","40","고무와 그 제품",276791.6,760473,86902.4,289760,470713
"2021-04","41","원피(모피는 제외한다)와 가죽",3737.1,30303,10623.8,28885,1418
"2021-04","42","가죽제품, 마구, 여행용구ㆍ핸드백과 이와 유사한 용기, 동물 거트(gut)[누에의 거트(gut)는 제외한다]의 제품",924.5,30737,6694.1,334323,-303586
"2021-04","43","모피ㆍ인조모피와 이들의 제품",33.3,294,111.2,8143,-7849
"2021-04","44","목재와 그 제품, 목탄",5634.2,6602,1090969.3,343008,-336407
"2021-04","45","코르크(cork)와 그 제품",4.1,32,85.1,465,-432
"2021-04","46","짚ㆍ에스파르토(esparto)나 그 밖의 조물 재료의 제품, 바구니 세공물(basketware)과 지조세공물(枝條細工物)",4.5,123,941.8,4089,-3966
"2021-04","47","목재나 그 밖의 섬유질 셀룰로오스재료의 펄프, 회수한 종이ㆍ판지[웨이스트(waste)와 스크랩(scrap)]",82372.2,20953,285142.9,146378,-125424
"2021-04","48","종이와 판지, 제지용 펄프ㆍ종이ㆍ판지의 제품",239063.1,230150,151922.4,199546,30604
"2021-04","49","인쇄서적ㆍ신문ㆍ회화ㆍ그 밖의 인쇄물, 수제(手製)문서ㆍ타자문서ㆍ도면",5497.7,26508,1412.9,26144,364
"2021-04","50","견",16.3,1600,30.0,2480,-880
"2021-04","51","양모ㆍ동물의 부드러운 털이나 거친 털ㆍ말의 털로 만든 실과 직물",222.4,6098,1227.7,25312,-19214
"2021-04","52","면",4939.9,35151,38786.1,125362,-90211
"2021-04","53","그 밖의 식물성 방직용 섬유, 종이실(paper yarn)과 종이실로 만든 직물",87.0,1213,2753.6,10113,-8901
"2021-04","54","인조필라멘트, 인조방직용 섬유재료의 스트립(strip)과 이와 유사한 것",41136.0,219046,32880.8,89894,129153
"2021-04","55","인조스테이플섬유",72126.7,128101,18301.1,59675,68427
"2021-04","56","워딩(wadding)ㆍ펠트(felt)ㆍ부직포, 특수사, 끈ㆍ배의 밧줄(cordage)ㆍ로프ㆍ케이블과 이들의 제품",11382.5,60949,19672.4,70958,-10009
"2021-04","57","양탄자류와 그 밖의 방직용 섬유로 만든 바닥깔개",572.3,2757,5649.2,12099,-9342
"2021-04","58","특수직물, 터프트(tuft)한 직물, 레이스, 태피스트리(tapestry), 트리밍(trimming), 자수천",1823.8,20509,608.9,6032,14477
"2021-04","59","침투ㆍ도포ㆍ피복하거나 적층한 방직용 섬유의 직물, 공업용인 방직용 섬유제품",13573.9,114388,6768.0,41187,73201
"2021-04","60","메리야스 편물과 뜨개질 편물",28801.6,223006,2281.0,11631,211375
"2021-04","61","의류와 그 부속품(메리야스 편물이나 뜨개질 편물로 한정한다)",3958.1,77845,17956.7,358178,-280333
"2021-04","62","의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다)",4395.0,88712,18165.8,456470,-367758
"2021-04","63","제품으로 된 방직용 섬유의 그 밖의 물품, 세트, 사용하던 의류ㆍ방직용 섬유제품, 넝마",40462.4,73859,25907.3,120543,-46684
"2021-04","64","신발류ㆍ각반과 이와 유사한 것, 이들의 부분품",2415.8,37228,12575.9,315550,-278322
"2021-04","65","모자류와 그 부분품",392.8,13616,858.6,24534,-10918
"2021-04","66","산류(傘類)ㆍ지팡이ㆍ시트스틱(seat-stick)ㆍ채찍ㆍ승마용 채찍과 이들의 부분품",2.5,50,1763.3,10153,-10103
"2021-04","67","조제 깃털ㆍ솜털과 그 제품, 조화, 사람 머리카락으로 된 제품",32.5,1946,752.7,9287,-7341
"2021-04","68","돌ㆍ플라스터(plaster)ㆍ시멘트ㆍ석면ㆍ운모나 이와 유사한 재료의 제품",25254.6,86733,309251.9,149809,-63076
"2021-04","69","도자제품",2986.2,35456,164581.5,154943,-119487
"2021-04","70","유리와 유리제품",35793.0,186386,113983.6,253024,-66638
"2021-04","71","천연진주ㆍ양식진주ㆍ귀석ㆍ반귀석ㆍ귀금속ㆍ귀금속을 입힌 금속과 이들의 제품, 모조 신변장식용품, 주화",1315.9,458033,3789.3,949817,-491784
"2021-04","72","철강",2226790.8,2135744,1983660.2,1594906,540837
"2021-04","73","철강의 제품",311338.7,760213,211954.7,598377,161836
"2021-04","74","구리와 그 제품",72990.4,615805,85963.3,771908,-156103
"2021-04","75","니켈과 그 제품",1964.8,14807,5935.4,127410,-112603
"2021-04","76","알루미늄과 그 제품",111402.7,396706,282838.4,713257,-316550
"2021-04","78","납과 그 제품",36897.4,80624,16596.0,34136,46488
"2021-04","79","아연과 그 제품",52371.1,152843,3898.3,12407,140436
"2021-04","80","주석과 그 제품",192.0,6896,1996.3,53425,-46529
"2021-04","81","그 밖의 비금속(卑金屬), 서멧(cermet), 이들의 제품",1612.2,22123,12135.0,107350,-85227
"2021-04","82","비금속(卑金屬)으로 만든 공구ㆍ도구ㆍ칼붙이ㆍ스푼ㆍ포크, 이들의 부분품",8057.8,178530,4897.7,90947,87583
"2021-04","83","비금속(卑金屬)으로 만든 각종 제품",24805.2,134001,12568.1,85957,48044
"2021-04","84","원자로ㆍ보일러ㆍ기계류와 이들의 부분품",450965.4,6398369,235998.3,6524176,-125807
"2021-04","85","전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",213212.0,14890668,174126.8,9173153,5717515
"2021-04","86","철도용이나 궤도용 기관차ㆍ차량과 이들의 부분품, 철도용이나 궤도용 장비품과 그 부분품, 기계식(전기기계식을 포함한다) 각종 교통신호용 기기",15054.9,141646,12273.6,46707,94939
"2021-04","87","철도용이나 궤도용 외의 차량과 그 부분품ㆍ부속품",621951.0,5959266,109156.6,1954111,4005155
"2021-04","88","항공기와 우주선, 이들의 부분품",243.7,79517,264.6,472758,-393241
"2021-04","89","선박과 수상 구조물",494460.7,1125054,121910.1,108959,1016094
"2021-04","90","광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품",25423.4,1802509,19383.8,1796775,5735
"2021-04","91","시계와 그 부분품",26.6,9232,357.7,84645,-75413
"2021-04","92","악기와 그 부분품과 부속품",2530.7,14249,1127.4,20772,-6524
"2021-04","94","가구, 침구ㆍ매트리스ㆍ매트리스 서포트(mattress support)ㆍ쿠션과 이와 유사한 물품, 다른 류로 분류되지 않은 조명기구, 조명용 사인ㆍ조명용 네임플레이트(name-plate)와 이와 유사한 물품, 조립식 건축물",17266.5,125611,81630.8,368456,-242845
"2021-04","95","완구ㆍ게임용구ㆍ운동용구와 이들의 부분품과 부속품",2163.1,39029,23894.6,276374,-237344
"2021-04","96","잡품",3837.8,53059,9771.8,86375,-33317
"2021-04","97","예술품ㆍ수집품ㆍ골동품",32.9,23445,147.5,45203,-21757
"2021-04","99","일시적 입법 ; 설치된 간이 수정에 따른 입법을 트레이드한다 ; 추가적 수입제한농업인 것의 제 22 부에 따른 확립된 것 조정 행위, 수정된 것처럼",0.0,0,1421.8,0,0
"2021-05","01","살아 있는 동물",8.6,778,113.5,4251,-3473
"2021-05","02","육과 식용 설육(屑肉)",3069.2,3973,94265.4,496145,-492173
"2021-05","03","어류ㆍ갑각류ㆍ연체동물과 그 밖의 수생(水生) 무척추동물",32341.4,112927,94733.6,386938,-274011
"2021-05","04","낙농품, 새의 알, 천연꿀, 다른 류로 분류되지 않은 식용인 동물성 생산품",2135.0,4590,33056.8,115399,-110809
"2021-05","05","다른 류로 분류되지 않은 동물성 생산품",1885.9,7078,4611.1,20811,-13733
"2021-05","06","살아 있는 수목과 그 밖의 식물, 인경(鱗莖)ㆍ뿌리와 이와 유사한 물품, 절화(切花)와 장식용 잎",167.3,1613,5816.5,11249,-9635
"2021-05","07","식용의 채소ㆍ뿌리ㆍ괴경(塊莖)",7686.3,16149,89861.6,66066,-49917
"2021-05","08","식용의 과실과 견과류, 감귤류ㆍ멜론의 껍질",358.3,3068,83439.2,197920,-194852
"2021-05","09","커피ㆍ차ㆍ마테(maté)ㆍ향신료",382.7,3018,17888.8,81539,-78521
"2021-05","10","곡물",15188.1,5469,1515686.0,451793,-446325
"2021-05","11","제분공업의 생산품과 맥아, 전분, 이눌린(inulin), 밀의 글루텐(gluten)",7143.1,4032,34320.5,24542,-20510
"2021-05","12","채유(採油)에 적합한 종자와 과실, 각종 종자와 과실, 공업용ㆍ의약용 식물, 짚과 사료용 식물",2174.9,32891,255384.3,142349,-109458
"2021-05","13","락(lac), 검ㆍ수지ㆍ그 밖의 식물성 수액과 추출물(extract)",534.1,10691,15654.5,31792,-21101
"2021-05","14","식물성 편조물(編組物)용 재료와 다른 류로 분류되지 않은 식물성 생산품",2.8,45,21680.6,7248,-7203
"2021-05","15","동물성ㆍ식물성ㆍ미생물성 지방과 기름 및이들의 분해생산물, 조제한 식용 지방과 동물성ㆍ식물성 왁스",10421.3,12423,156806.1,211430,-199007
"2021-05","16","육류ㆍ어류ㆍ갑각류ㆍ연체동물이나 그 밖의 수생(水生) 무척추동물 또는 곤충의 조제품",4196.2,32514,16316.3,82221,-49707
"2021-05","17","당류(糖類)와 설탕과자",37134.0,28766,258556.8,125594,-96827
"2021-05","18","코코아와 그 조제품",2011.6,3552,5163.3,28086,-24534
"2021-05","19","곡물ㆍ고운 가루ㆍ전분ㆍ밀크의 조제품과 베이커리 제품",35511.6,129601,23612.0,71644,57958
"2021-05","20","채소ㆍ과실ㆍ견과류나 식물의그 밖의 부분의 조제품",8844.5,71237,82546.3,110031,-38795
"2021-05","21","각종 조제 식료품",33695.2,121655,28608.2,235028,-113373
"2021-05","22","음료ㆍ주류ㆍ식초",88376.9,90372,89256.0,124969,-34597
"2021-05","23","식품 공업에서 생기는 잔재물과 웨이스트(waste), 조제 사료",23419.3,21698,587499.5,233136,-211438
"2021-05","24","담배와 제조한 담배 대용물, 연소시키지 않고흡입하도록 만들어진 물품(니코틴을 함유하였는지에 상관없다), 니코틴을 함유한 그 밖의 물품으로 인체 내에 니코틴을 흡수시키도록 만들어진 것",7658.1,77272,4996.5,30019,47252
"2021-05","25","소금, 황, 토석류(土石類), 석고ㆍ석회ㆍ시멘트",447571.7,34541,847954.3,78058,-43517
"2021-05","26","광(鑛)ㆍ슬래그(slag)ㆍ회(灰)",251594.8,132655,6279630.5,1696947,-1564292
"2021-05","27","광물성 연료ㆍ광물유(鑛物油)와 이들의 증류물, 역청(瀝靑)물질, 광물성 왁스",5389984.7,3237822,27110529.6,9823442,-6585620
"2021-05","28","무기화학품, 귀금속ㆍ희토류(稀土類)금속ㆍ방사성원소ㆍ동위원소의 유기화합물이나 무기화합물",429237.9,615512,362375.8,792141,-176629
"2021-05","29","유기화학품",1489610.8,1881726,671138.1,1327110,554616
"2021-05","30","의료용품",5258.3,608123,6942.8,738828,-130705
"2021-05","31","비료",228028.2,46453,156297.2,57304,-10851
"2021-05","32","유연용ㆍ염색용 추출물(extract), 탄닌과 이들의 유도체, 염료ㆍ안료와 그 밖의 착색제, 페인트ㆍ바니시(varnish), 퍼티(putty)와 그 밖의 매스틱(mastic), 잉크",31603.1,268380,34608.2,244566,23814
"2021-05","33","정유(essential oil)와 레지노이드(resinoid), 조제향료와 화장품ㆍ화장용품",34628.9,779504,8217.0,168822,610683
"2021-05","34","비누ㆍ유기계면활성제ㆍ조제 세제ㆍ조제 윤활제ㆍ인조 왁스ㆍ조제 왁스ㆍ광택용이나 연마용 조제품ㆍ양초와 이와 유사한 물품ㆍ조형용 페이스트(paste)ㆍ치과용 왁스와 플라스터(plaster)를 기본 재료로 한 치과용 조제품",53862.9,132128,24024.5,101625,30503
"2021-05","35","단백질계 물질, 변성전분, 글루(glue), 효소",5490.3,70179,18088.2,69653,526
"2021-05","36","화약류, 화공품, 성냥, 발화성 합금, 특정 가연성 조제품",200.3,4248,331.5,4764,-517
"2021-05","37","사진용이나 영화용 재료",1938.6,96634,3386.6,87585,9049
"2021-05","38","각종 화학공업 생산품",96604.8,549313,241102.7,716745,-167431
"2021-05","39","플라스틱과 그 제품",1398566.5,3518657,269796.8,1171789,2346868
"2021-05","40","고무와 그 제품",275661.2,761955,90603.3,279547,482408
"2021-05","41","원피(모피는 제외한다)와 가죽",3285.7,31062,11076.9,31698,-636
"2021-05","42","가죽제품, 마구, 여행용구ㆍ핸드백과 이와 유사한 용기, 동물 거트(gut)[누에의 거트(gut)는 제외한다]의 제품",831.2,28359,6833.8,341006,-312647
"2021-05","43","모피ㆍ인조모피와 이들의 제품",29.9,688,154.8,15318,-14630
"2021-05","44","목재와 그 제품, 목탄",5581.0,6353,918604.4,323902,-317549
"2021-05","45","코르크(cork)와 그 제품",2.2,46,81.1,481,-435
"2021-05","46","짚ㆍ에스파르토(esparto)나 그 밖의 조물 재료의 제품, 바구니 세공물(basketware)과 지조세공물(枝條細工物)",2.6,80,836.3,3524,-3444
"2021-05","47","목재나 그 밖의 섬유질 셀룰로오스재료의 펄프, 회수한 종이ㆍ판지[웨이스트(waste)와 스크랩(scrap)]",45896.6,12875,234241.8,130695,-117821
"2021-05","48","종이와 판지, 제지용 펄프ㆍ종이ㆍ판지의 제품",217453.1,223906,139025.8,193701,30205
"2021-05","49","인쇄서적ㆍ신문ㆍ회화ㆍ그 밖의 인쇄물, 수제(手製)문서ㆍ타자문서ㆍ도면",7291.2,30374,1512.7,26123,4251
"2021-05","50","견",13.5,1624,26.5,1985,-361
"2021-05","51","양모ㆍ동물의 부드러운 털이나 거친 털ㆍ말의 털로 만든 실과 직물",306.5,7792,1307.1,28356,-20564
"2021-05","52","면",6223.6,40798,34886.4,111274,-70476
"2021-05","53","그 밖의 식물성 방직용 섬유, 종이실(paper yarn)과 종이실로 만든 직물",258.4,1007,2193.9,8247,-7240
"2021-05","54","인조필라멘트, 인조방직용 섬유재료의 스트립(strip)과 이와 유사한 것",41605.5,219580,29971.4,87258,132322
"2021-05","55","인조스테이플섬유",72177.2,125344,16659.2,58581,66763
"2021-05","56","워딩(wadding)ㆍ펠트(felt)ㆍ부직포, 특수사, 끈ㆍ배의 밧줄(cordage)ㆍ로프ㆍ케이블과 이들의 제품",10099.8,60498,18687.2,69061,-8562
"2021-05","57","양탄자류와 그 밖의 방직용 섬유로 만든 바닥깔개",454.0,2101,5317.1,11569,-9468
"2021-05","58","특수직물, 터프트(tuft)한 직물, 레이스, 태피스트리(tapestry), 트리밍(trimming), 자수천",1969.8,22602,711.2,6271,16331
"2021-05","59","침투ㆍ도포ㆍ피복하거나 적층한 방직용 섬유의 직물, 공업용인 방직용 섬유제품",11699.0,102854,6550.1,39733,63121
"2021-05","60","메리야스 편물과 뜨개질 편물",26444.1,205019,2058.6,11797,193223
"2021-05","61","의류와 그 부속품(메리야스 편물이나 뜨개질 편물로 한정한다)",3515.1,70757,13283.0,268815,-198058
"2021-05","62","의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다)",4137.4,90537,13268.2,340860,-250322
"2021-05","63","제품으로 된 방직용 섬유의 그 밖의 물품, 세트, 사용하던 의류ㆍ방직용 섬유제품, 넝마",32969.7,64956,23482.9,115065,-50109
"2021-05","64","신발류ㆍ각반과 이와 유사한 것, 이들의 부분품",2174.1,37452,11125.8,287156,-249705
"2021-05","65","모자류와 그 부분품",344.2,15237,796.4,22183,-6946
"2021-05","66","산류(傘類)ㆍ지팡이ㆍ시트스틱(seat-stick)ㆍ채찍ㆍ승마용 채찍과 이들의 부분품",4.0,108,2217.3,13314,-13206
"2021-05","67","조제 깃털ㆍ솜털과 그 제품, 조화, 사람 머리카락으로 된 제품",83.5,3108,555.2,8022,-4914
"2021-05","68","돌ㆍ플라스터(plaster)ㆍ시멘트ㆍ석면ㆍ운모나 이와 유사한 재료의 제품",17214.3,96388,280129.5,134311,-37923
"2021-05","69","도자제품",3389.5,37981,179413.2,150694,-112714
"2021-05","70","유리와 유리제품",33411.3,173565,123719.8,247463,-73898
"2021-05","71","천연진주ㆍ양식진주ㆍ귀석ㆍ반귀석ㆍ귀금속ㆍ귀금속을 입힌 금속과 이들의 제품, 모조 신변장식용품, 주화",998.1,453254,4472.1,711202,-257949
"2021-05","72","철강",2194338.9,2222442,1433298.0,1260985,961457
"2021-05","73","철강의 제품",297276.8,767330,198909.3,568665,198665
"2021-05","74","구리와 그 제품",73801.7,696348,78682.7,731071,-34723
"2021-05","75","니켈과 그 제품",1482.3,14661,6700.6,117238,-102576
"2021-05","76","알루미늄과 그 제품",113315.4,404767,247956.4,637474,-232707
"2021-05","78","납과 그 제품",26681.0,60778,14094.6,29502,31276
"2021-05","79","아연과 그 제품",52025.1,155702,3128.1,10089,145613
"2021-05","80","주석과 그 제품",173.9,4666,1241.8,35607,-30942
"2021-05","81","그 밖의 비금속(卑金屬), 서멧(cermet), 이들의 제품",1377.2,24338,13673.9,104811,-80473
"2021-05","82","비금속(卑金屬)으로 만든 공구ㆍ도구ㆍ칼붙이ㆍ스푼ㆍ포크, 이들의 부분품",6989.6,160870,5132.2,90859,70011
"2021-05","83","비금속(卑金屬)으로 만든 각종 제품",22245.8,119747,11894.2,79583,40164
"2021-05","84","원자로ㆍ보일러ㆍ기계류와 이들의 부분품",446512.8,6136709,227480.4,5886682,250027
"2021-05","85","전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",204491.0,15644460,159364.2,8867201,6777259
"2021-05","86","철도용이나 궤도용 기관차ㆍ차량과 이들의 부분품, 철도용이나 궤도용 장비품과 그 부분품, 기계식(전기기계식을 포함한다) 각종 교통신호용 기기",15043.9,114245,12536.6,58883,55362
"2021-05","87","철도용이나 궤도용 외의 차량과 그 부분품ㆍ부속품",547487.7,5115112,108989.2,2103634,3011477
"2021-05","88","항공기와 우주선, 이들의 부분품",214.0,75831,166.4,69960,5871
"2021-05","89","선박과 수상 구조물",340821.9,1287516,241263.9,181519,1105997
"2021-05","90","광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품",23228.6,1729284,18576.6,1735694,-6410
"2021-05","91","시계와 그 부분품",21.0,7566,345.0,84102,-76536
"2021-05","92","악기와 그 부분품과 부속품",2187.0,15431,1072.3,20895,-5464
"2021-05","94","가구, 침구ㆍ매트리스ㆍ매트리스 서포트(mattress support)ㆍ쿠션과 이와 유사한 물품, 다른 류로 분류되지 않은 조명기구, 조명용 사인ㆍ조명용 네임플레이트(name-plate)와 이와 유사한 물품, 조립식 건축물",15530.9,109752,79503.0,373951,-264199
"2021-05","95","완구ㆍ게임용구ㆍ운동용구와 이들의 부분품과 부속품",1984.4,39383,20524.8,229720,-190337
"2021-05","96","잡품",3524.2,48212,9964.8,89928,-41716
"2021-05","97","예술품ㆍ수집품ㆍ골동품",10.3,5965,211.9,71124,-65159
"2021-05","99","일시적 입법 ; 설치된 간이 수정에 따른 입법을 트레이드한다 ; 추가적 수입제한농업인 것의 제 22 부에 따른 확립된 것 조정 행위, 수정된 것처럼",0.0,0,858.3,0,0
"2021-06","01","살아 있는 동물",4.4,874,118.8,5430,-4556
"2021-06","02","육과 식용 설육(屑肉)",2916.8,3900,100151.4,512567,-508667
"2021-06","03","어류ㆍ갑각류ㆍ연체동물과 그 밖의 수생(水生) 무척추동물",40959.8,126286,111530.0,392137,-265851
"2021-06","04","낙농품, 새의 알, 천연꿀, 다른 류로 분류되지 않은 식용인 동물성 생산품",1911.4,4276,31302.6,109259,-104983
"2021-06","05","다른 류로 분류되지 않은 동물성 생산품",5652.0,9866,5068.9,20703,-10837
"2021-06","06","살아 있는 수목과 그 밖의 식물, 인경(鱗莖)ㆍ뿌리와 이와 유사한 물품, 절화(切花)와 장식용 잎",92.4,706,5267.1,10076,-9371
"2021-06","07","식용의 채소ㆍ뿌리ㆍ괴경(塊莖)",13916.7,19822,98524.1,69257,-49435
"2021-06","08","식용의 과실과 견과류, 감귤류ㆍ멜론의 껍질",565.3,2830,72799.6,182616,-179787
"2021-06","09","커피ㆍ차ㆍ마테(maté)ㆍ향신료",536.5,4630,20063.8,98966,-94336
"2021-06","10","곡물",90.4,267,1439910.5,400853,-400586
"2021-06","11","제분공업의 생산품과 맥아, 전분, 이눌린(inulin), 밀의 글루텐(gluten)",6730.6,3740,37473.1,26797,-23058
"2021-06","12","채유(採油)에 적합한 종자와 과실, 각종 종자와 과실, 공업용ㆍ의약용 식물, 짚과 사료용 식물",1867.8,39312,247457.6,155524,-116212
"2021-06","13","락(lac), 검ㆍ수지ㆍ그 밖의 식물성 수액과 추출물(extract)",552.1,11602,12009.6,27493,-15891
"2021-06","14","식물성 편조물(編組物)용 재료와 다른 류로 분류되지 않은 식물성 생산품",1.5,27,22812.5,6775,-6748
"2021-06","15","동물성ㆍ식물성ㆍ미생물성 지방과 기름 및이들의 분해생산물, 조제한 식용 지방과 동물성ㆍ식물성 왁스",9068.3,10601,140120.6,204805,-194204
"2021-06","16","육류ㆍ어류ㆍ갑각류ㆍ연체동물이나 그 밖의 수생(水生) 무척추동물 또는 곤충의 조제품",4477.0,33450,15942.6,89663,-56213
"2021-06","17","당류(糖類)와 설탕과자",34789.9,28388,177060.5,94123,-65735
"2021-06","18","코코아와 그 조제품",2498.3,4714,5130.3,29746,-25032
"2021-06","19","곡물ㆍ고운 가루ㆍ전분ㆍ밀크의 조제품과 베이커리 제품",36370.6,132567,27231.5,82622,49945
"2021-06","20","채소ㆍ과실ㆍ견과류나 식물의그 밖의 부분의 조제품",8886.9,72918,84449.4,115590,-42671
"2021-06","21","각종 조제 식료품",33197.9,115551,30837.4,236117,-120567
"2021-06","22","음료ㆍ주류ㆍ식초",85235.8,93219,101086.6,146738,-53519
"2021-06","23","식품 공업에서 생기는 잔재물과 웨이스트(waste), 조제 사료",25659.7,24496,573902.3,229405,-204909
"2021-06","24","담배와 제조한 담배 대용물, 연소시키지 않고흡입하도록 만들어진 물품(니코틴을 함유하였는지에 상관없다), 니코틴을 함유한 그 밖의 물품으로 인체 내에 니코틴을 흡수시키도록 만들어진 것",9675.4,97715,4471.1,28390,69325
"2021-06","25","소금, 황, 토석류(土石類), 석고ㆍ석회ㆍ시멘트",398362.5,31078,1098133.7,84711,-53632
"2021-06","26","광(鑛)ㆍ슬래그(slag)ㆍ회(灰)",210493.4,137690,7485757.4,2188832,-2051142
"2021-06","27","광물성 연료ㆍ광물유(鑛物油)와 이들의 증류물, 역청(瀝靑)물질, 광물성 왁스",4943353.7,3180576,27929617.4,10284882,-7104306
"2021-06","28","무기화학품, 귀금속ㆍ희토류(稀土類)금속ㆍ방사성원소ㆍ동위원소의 유기화합물이나 무기화합물",435739.2,639085,451269.0,1059776,-420690
"2021-06","29","유기화학품",1440744.4,1871964,770326.8,1381390,490574
"2021-06","30","의료용품",5407.7,662965,6664.8,735371,-72406
"2021-06","31","비료",134123.0,39972,169936.0,60766,-20795
"2021-06","32","유연용ㆍ염색용 추출물(extract), 탄닌과 이들의 유도체, 염료ㆍ안료와 그 밖의 착색제, 페인트ㆍ바니시(varnish), 퍼티(putty)와 그 밖의 매스틱(mastic), 잉크",29527.7,273956,31971.0,250351,23606
